movie_id,title,genres,release_year,rating,popularity,28,878,12,16,10751,35,53,80,9648,10749,10770,36,14,18,27,10402,10752,99,,37
287903,Krampus,"['27', '35', '14']",2015.0,0.6200000000000001,0.01147501086070707,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
814889,Never Let Go,"['27', '18']",2024.0,0.63,0.012496630802550758,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
216015,Fifty Shades of Grey,"['18', '10749', '53']",2015.0,0.5884,0.013856676718766352,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1066262,The Convert,"['28', '18']",2024.0,0.6200000000000001,0.012462701002356061,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1225977,Last Night at Terrace Lanes,"['27', '53', '35']",2024.0,0.55,0.010681465767368411,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
671,Harry Potter and the Philosopher's Stone,"['12', '14']",2001.0,0.79,0.014000719819125625,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
829557,365 Days: This Day,"['10749', '18']",2022.0,0.5878,0.013614094502421065,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
940551,Migration,"['16', '28', '12', '35', '10751']",2023.0,0.7400000000000001,0.01382631430410614,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928480,Monster Summer,"['12', '14', '9648', '27']",2024.0,0.65,0.013592690189214126,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
335984,Blade Runner 2049,"['878', '18']",2017.0,0.76,0.007489131365404923,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
667538,Transformers: Rise of the Beasts,"['878', '12', '28']",2023.0,0.7289,0.0138391568920303,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,Fight Club,['18'],1999.0,0.8437,0.013185611862111828,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1047373,The Silent Hour,"['80', '53', '28']",2024.0,0.63,0.01279470568276588,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
566525,Shang-Chi and the Legend of the Ten Rings,"['28', '12', '14']",2021.0,0.7544,0.012727955935653878,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1129598,Prey,"['28', '53', '27']",2024.0,0.63,0.012687921942433495,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
475557,Joker,"['80', '53', '18']",2019.0,0.81,0.012624263929451386,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1328814,Amityville: Where the Echo Lives,"['27', '9648']",2024.0,0.63,0.012606664827481235,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1138194,Heretic,"['27', '53']",2024.0,0.71,0.01258755949606319,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20352,Despicable Me,"['16', '10751', '35']",2010.0,0.7245,0.012524456409719777,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064213,Anora,"['35', '18', '10749']",2024.0,0.73,0.012320560507615179,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1079485,Winnie-the-Pooh: Blood and Honey 2,"['27', '53']",2024.0,0.614,0.01226324451336105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
